collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2022061181329,2022,061181329,2,1,1,1,41,7,2,0,0,0,0,0,9,9,E01025377,7,1,1,0,-1
2022320095186,2022,320095186,1,1,3,2,25,5,3,8,1,0,0,0,0,-1,-1,-1,0,0.09328,0.90672,-1
2022161274349,2022,161274349,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022010401021,2022,010401021,1,1,1,1,19,4,3,0,0,0,0,0,9,9,E01004100,-1,0,0,1,-1
2022332200385,2022,332200385,2,2,2,2,21,5,3,0,0,1,0,0,9,7,E01031167,-1,0,0.01669,0.98331,-1
2022991220704,2022,991220704,2,1,1,1,42,7,3,0,0,0,0,0,19,2,-1,3,1,0,1,-1
2022010374002,2022,010374002,2,2,1,1,22,5,3,0,0,0,0,0,1,5,E01000337,-1,0,0,1,-1
2022070578955,2022,070578955,2,1,1,2,49,8,3,0,0,0,0,0,9,6,E01012509,-1,0,0.02377,0.97623,-1
2022131141766,2022,131141766,1,1,1,2,37,7,3,0,0,0,0,0,9,1,E01010843,3,1,0,1,-1
2022371189700,2022,371189700,1,1,1,2,18,4,3,0,0,0,0,0,9,7,E01029870,3,1,0,1,-1
2022010364868,2022,010364868,1,1,1,2,41,7,3,0,0,0,0,0,9,3,E01000099,-1,0,0,1,-1
2022010406274,2022,010406274,1,1,1,1,-1,-1,3,0,0,0,0,0,9,2,E01003059,-1,0,0,1,-1
2022041196657,2022,041196657,2,1,2,2,60,9,3,0,0,1,0,0,9,9,E01024918,3,1,0,1,-1
2022131252201,2022,131252201,1,1,2,2,47,8,3,0,0,1,0,0,9,7,E01010593,3,1,0,1,-1
202263A109922,2022,63A109922,2,1,1,2,78,11,3,0,0,0,0,0,9,-1,-1,-1,0,0.08357,0.91643,-1
2022991133619,2022,991133619,2,2,2,2,19,4,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2022161222807,2022,161222807,1,2,2,2,16,4,3,0,0,1,0,0,9,8,E01028032,3,1,0,1,-1
2022221234306,2022,221234306,2,1,1,1,28,6,3,0,0,0,0,0,9,6,E01014180,3,1,0,1,-1
2022340WNC312,2022,340WNC312,2,1,1,1,25,5,3,0,0,0,0,0,9,6,E01017503,-1,0,0.06183,0.93817,-1
2022411253901,2022,411253901,2,1,2,1,41,7,3,0,0,-1,0,0,9,-1,-1,3,1,0,1,-1
2022421195109,2022,421195109,1,1,1,2,72,10,3,0,0,0,0,0,9,4,E01021688,3,1,0,1,-1
2022552201416,2022,552201416,2,2,2,2,23,5,3,0,0,1,0,0,9,10,E01020384,-1,0,0.03514,0.96486,-1
2022061163752,2022,061163752,2,1,1,1,62,9,2,0,0,0,0,0,1,3,E01005216,5,1,1,0,-1
2022052202818,2022,052202818,1,1,3,2,4,1,3,5,9,0,0,0,0,-1,-1,-1,0,0.04803,0.95197,-1
2022361257003,2022,361257003,2,1,1,1,17,4,2,0,0,0,0,0,3,9,E01026550,6,1,1,0,-1
2022371163941,2022,371163941,1,1,1,1,19,4,3,0,0,0,0,0,3,2,E01029996,3,1,0,1,-1
2022131189761,2022,131189761,3,2,1,2,24,5,2,0,0,0,0,0,9,4,E01011049,5,1,1,0,-1
2022501157378,2022,501157378,2,2,2,1,61,9,3,0,0,1,0,0,9,7,E01020549,3,1,0,1,-1
2022501192267,2022,501192267,4,2,1,1,19,4,3,0,0,0,0,0,9,4,E01020293,3,1,0,1,-1
2022041175317,2022,041175317,2,1,1,1,59,9,3,0,0,0,0,0,19,1,E01012578,3,1,0,1,-1
2022501186224,2022,501186224,2,2,2,2,63,9,3,0,0,0,0,0,19,5,W01000319,3,1,0,1,-1
2022430431713,2022,430431713,1,1,3,2,65,9,2,5,2,0,0,0,0,7,E01017730,-1,0,1,0,-1
2022421129882,2022,421129882,3,2,1,1,52,8,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022010364738,2022,010364738,1,1,1,1,26,6,3,0,0,0,0,0,3,2,E01002049,-1,0,0,1,-1
2022010405772,2022,010405772,1,1,1,2,48,8,3,0,0,0,0,0,9,3,E01001629,-1,0,0,1,-1
2022302200110,2022,302200110,1,1,1,1,49,8,3,0,0,0,0,0,9,9,E01019751,-1,0,0.02685,0.97315,-1
2022430221579,2022,430221579,2,1,1,2,36,7,3,0,0,0,0,0,9,6,E01028717,-1,0,0.00438,0.99562,-1
2022010377747,2022,010377747,1,1,3,1,33,6,3,5,2,0,0,0,0,1,E01002853,-1,0,0,1,-1
2022010378659,2022,010378659,1,1,1,1,23,5,3,0,0,0,0,0,3,4,E01001444,-1,0,0,1,-1
2022131177361,2022,131177361,1,1,1,2,32,6,3,0,0,0,0,0,9,4,E01011037,3,1,0,1,-1
2022302200175,2022,302200175,1,1,1,2,23,5,3,0,0,0,0,0,9,4,E01031027,-1,0,0.09915,0.90085,-1
2022520201845,2022,520201845,1,2,2,1,17,4,2,0,0,1,0,0,9,6,E01029222,-1,0,1,0,-1
2022010400187,2022,010400187,1,1,1,1,27,6,3,0,0,0,0,0,9,2,E01033703,-1,0,0,1,-1
2022052200151,2022,052200151,1,1,1,2,34,6,3,0,0,0,0,0,9,4,E01007140,-1,0,0.03157,0.96843,-1
2022070539626,2022,070539626,1,4,2,1,18,4,2,0,0,2,0,0,9,8,E01018379,-1,0,1,0,-1
2022991208382,2022,991208382,1,1,1,1,4,1,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022991220405,2022,991220405,1,1,1,1,7,2,2,0,0,0,0,0,1,2,-1,7,1,1,0,-1
2022430364006,2022,430364006,1,1,1,1,31,6,3,0,0,0,0,0,9,10,E01028824,-1,0,0.16994,0.83006,-1
2022010411198,2022,010411198,1,1,2,1,25,5,3,0,0,1,0,0,9,8,E01002963,-1,0,0,1,-1
2022052200409,2022,052200409,2,5,1,1,34,6,3,0,0,0,0,0,9,1,E01006950,-1,0,0.0426,0.9574,-1
2022411157327,2022,411157327,1,1,1,1,32,6,3,0,0,0,0,0,9,6,E01023320,3,1,0,1,-1
2022461184577,2022,461184577,2,1,1,1,19,4,3,0,0,0,0,0,9,5,E01024711,3,1,0,1,-1
2022552201563,2022,552201563,2,1,1,2,26,6,3,0,0,0,0,0,9,2,E01033200,-1,0,0.01252,0.98748,-1
2022411152347,2022,411152347,2,1,1,1,34,6,2,0,0,0,0,0,1,3,E01000490,7,1,1,0,-1
2022122200927,2022,122200927,2,1,1,1,26,6,1,0,0,0,0,0,5,7,E01027616,-1,0,0,0,-1
2022052200280,2022,052200280,1,1,3,1,60,9,2,5,1,0,0,0,0,7,E01007267,-1,0,1,0,-1
2022542880522,2022,542880522,1,1,3,2,12,3,3,5,1,0,0,0,0,-1,-1,-1,0,0.07973,0.92027,-1
20225222SG066,2022,5222SG066,1,1,1,1,15,3,3,0,0,0,0,0,-1,3,E01014942,-1,0,0.08861,0.91139,-1
2022201253006,2022,201253006,1,1,3,2,19,4,3,5,3,0,0,2,0,2,E01008987,3,1,0,1,-1
2022010371180,2022,010371180,1,1,2,1,19,4,3,0,0,1,0,0,9,8,E01000989,-1,0,0,1,-1
2022421148427,2022,421148427,1,2,1,1,25,5,2,0,0,0,0,0,9,-1,-1,5,1,1,0,-1
2022010369741,2022,010369741,1,1,1,1,22,5,3,0,0,0,0,0,9,5,E01004137,-1,0,0,1,-1
2022371228487,2022,371228487,2,1,1,1,83,11,3,0,0,0,0,0,9,7,E01029896,3,1,0,1,-1
2022061139607,2022,061139607,2,1,1,2,31,6,3,0,0,0,0,0,1,1,E01004942,3,1,0,1,-1
2022122200548,2022,122200548,1,1,1,1,27,6,3,0,0,0,0,0,1,9,E01013365,-1,0,0.12476,0.87524,-1
2022010382166,2022,010382166,1,1,1,2,33,6,3,0,0,0,0,0,3,4,E01000557,-1,0,0,1,-1
2022421234102,2022,421234102,2,2,1,1,18,4,3,0,0,0,0,0,9,8,E01022068,3,1,0,1,-1
2022461162944,2022,461162944,1,1,1,1,32,6,3,0,0,0,0,0,9,4,E01016141,3,1,0,1,-1
2022010381551,2022,010381551,1,1,1,1,29,6,3,0,0,0,0,0,5,4,E01004150,-1,0,0,1,-1
2022411212726,2022,411212726,2,2,1,2,46,8,3,0,0,0,0,0,9,6,E01023469,3,1,0,1,-1
2022010402905,2022,010402905,1,1,1,2,34,6,3,0,0,0,0,0,9,6,E01001997,-1,0,0,1,-1
2022061176599,2022,061176599,2,1,1,2,66,10,3,0,0,0,0,0,9,9,E01005715,3,1,0,1,-1
2022161249239,2022,161249239,1,1,1,2,20,4,2,0,0,0,0,0,9,5,E01027818,7,1,1,0,-1
2022361228156,2022,361228156,1,1,1,1,18,4,3,0,0,0,0,0,9,5,E01026727,3,1,0,1,-1
2022430457936,2022,430457936,3,2,1,1,28,6,3,0,0,0,0,0,9,10,E01002462,-1,0,0.02979,0.97021,-1
2022991243714,2022,991243714,2,2,1,2,54,8,3,0,0,0,0,0,9,5,-1,3,1,0,1,-1
2022010397121,2022,010397121,1,1,3,1,13,3,3,9,9,0,0,0,0,2,E01000027,-1,0,0,1,-1
2022141247961,2022,141247961,1,1,2,2,23,5,3,0,0,2,0,0,9,3,E01007487,3,1,0,1,-1
2022010414686,2022,010414686,1,1,1,1,20,4,3,0,0,0,0,0,23,4,E01002696,-1,0,0,1,-1
2022052202599,2022,052202599,1,1,2,2,70,10,2,0,0,1,0,0,9,2,E01006826,-1,0,1,0,-1
2022161217106,2022,161217106,1,1,1,1,36,7,3,0,0,0,0,0,9,7,E01033106,3,1,0,1,-1
2022211181278,2022,211181278,3,4,2,1,23,5,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2022371221898,2022,371221898,1,1,1,1,30,6,3,0,0,0,0,0,9,7,E01030054,3,1,0,1,-1
2022440297968,2022,440297968,2,1,1,2,45,7,3,0,0,0,0,0,9,10,E01022892,-1,0,0.06321,0.93679,-1
2022471228113,2022,471228113,1,4,2,1,20,4,2,0,0,2,0,0,9,5,E01031467,5,1,1,0,-1
2022501139980,2022,501139980,1,2,2,2,17,4,3,0,0,1,0,0,9,5,E01015139,3,1,0,1,-1
20225222SS670,2022,5222SS670,2,2,1,1,39,7,3,0,0,0,0,0,9,2,E01029239,-1,0,0.01293,0.98707,-1
2022552300015,2022,552300015,2,3,1,1,53,8,3,0,0,0,0,0,9,6,E01015414,-1,0,0.05748,0.94252,-1
2022401134445,2022,401134445,1,1,1,1,27,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022451140469,2022,451140469,1,1,3,1,62,9,3,10,9,0,0,0,0,4,E01030650,3,1,0,1,-1
2022131129186,2022,131129186,2,1,1,2,42,7,3,0,0,0,0,0,9,2,E01011105,3,1,0,1,-1
2022302202145,2022,302202145,1,1,2,2,70,10,3,0,0,1,0,0,9,3,E01019541,-1,0,0.04183,0.95817,-1
2022010368872,2022,010368872,1,1,2,2,67,10,3,0,0,0,3,0,11,5,E01003642,-1,0,0,1,-1
2022991154823,2022,991154823,1,1,3,1,13,3,3,1,2,0,0,0,0,7,-1,3,1,0,1,-1
2022461149507,2022,461149507,1,1,1,1,13,3,3,0,0,0,0,0,1,3,E01024241,3,1,0,1,-1
2022201271445,2022,201271445,1,1,1,2,33,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022231205881,2022,231205881,2,1,1,1,74,10,3,0,0,0,0,0,9,5,E01009923,3,1,0,1,-1
2022010365997,2022,010365997,2,1,1,1,34,6,2,0,0,0,0,0,4,4,E01003927,-1,0,1,0,-1
2022361182122,2022,361182122,2,1,2,1,13,3,3,0,0,1,0,0,9,3,E01026782,3,1,0,1,-1
2022622200560,2022,622200560,1,1,1,2,42,7,3,0,0,0,0,0,9,6,W01001726,-1,0,0.04249,0.95751,-1
2022320638973,2022,320638973,1,1,3,2,37,7,3,8,7,0,0,0,0,7,E01026314,-1,0,0.13958,0.86042,-1
2022010354299,2022,010354299,1,1,1,2,40,7,3,0,0,0,0,0,9,9,E01001532,-1,0,0,1,-1
2022991210096,2022,991210096,2,2,1,2,27,6,3,0,0,0,0,0,9,2,-1,3,1,0,1,-1
2022991238841,2022,991238841,1,1,2,2,64,9,1,0,0,1,0,0,9,2,-1,1,1,0,0,-1
2022010392485,2022,010392485,1,1,3,1,33,6,2,5,1,0,0,0,0,6,E01004714,-1,0,1,0,-1
2022201262840,2022,201262840,2,1,1,1,31,6,3,0,0,0,0,0,1,1,E01009153,3,1,0,1,-1
2022052202455,2022,052202455,2,1,1,2,41,7,3,0,0,0,0,0,2,1,E01006540,-1,0,0.12626,0.87374,-1
2022010369142,2022,010369142,1,1,1,1,23,5,3,0,0,0,0,0,3,7,E01000480,-1,0,0,1,-1
2022010416487,2022,010416487,1,1,1,1,35,6,2,0,0,0,0,0,3,3,E01003182,-1,0,1,0,-1
2022010394336,2022,010394336,1,1,1,1,36,7,3,0,0,0,0,0,4,3,E01003915,-1,0,0,1,-1
2022122200214,2022,122200214,1,3,2,1,8,2,3,0,0,2,0,0,9,4,E01025192,-1,0,0.10549,0.89451,-1
2022122200985,2022,122200985,1,1,1,1,48,8,2,0,0,0,0,0,9,1,E01012266,-1,0,1,0,-1
2022201204440,2022,201204440,2,1,1,2,23,5,3,0,0,0,0,0,9,8,E01009919,3,1,0,1,-1
2022320059090,2022,320059090,1,2,1,1,58,9,3,0,0,0,0,0,9,6,W01000500,-1,0,0.09368,0.90632,-1
2022461262092,2022,461262092,1,1,1,1,18,4,2,0,0,0,0,0,9,9,E01032816,7,1,1,0,-1
2022471250609,2022,471250609,2,1,1,1,54,8,2,0,0,0,0,0,9,7,E01021018,5,1,1,0,-1
2022547225822,2022,547225822,1,1,3,1,41,7,3,10,1,0,0,0,0,2,E01015540,-1,0,0.07036,0.92964,-1
2022010406723,2022,010406723,1,1,1,1,26,6,3,0,0,0,0,0,4,2,E01000527,-1,0,0,1,-1
2022430533293,2022,430533293,2,1,1,1,78,11,3,0,0,0,0,0,9,10,E01016781,-1,0,0.04497,0.95503,-1
2022610031322,2022,610031322,2,2,2,1,61,9,3,0,0,1,0,0,9,9,W01001349,-1,0,0.09219,0.90781,-1
2022041258570,2022,041258570,1,1,1,1,90,11,2,0,0,0,0,0,9,9,E01025490,6,1,1,0,-1
2022371274303,2022,371274303,1,1,1,1,35,6,3,0,0,0,0,0,9,6,E01029915,3,1,0,1,-1
2022332200714,2022,332200714,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1,-1,0,0.03628,0.96372,-1
2022031242323,2022,031242323,1,1,1,2,26,6,3,0,0,0,0,0,9,7,E01019169,3,1,0,1,-1
2022201241942,2022,201241942,2,1,1,1,69,10,3,0,0,0,0,0,9,4,E01010100,3,1,0,1,-1
2022471157512,2022,471157512,2,1,1,2,19,4,3,0,0,0,0,0,9,7,E01031471,3,1,0,1,-1
2022471170860,2022,471170860,1,2,2,1,32,6,3,0,0,1,0,0,9,5,E01031378,3,1,0,1,-1
2022010393645,2022,010393645,1,1,2,2,61,9,3,0,0,0,3,0,11,3,E01002595,-1,0,0,1,-1
2022010358206,2022,010358206,1,1,1,2,57,9,3,0,0,0,0,0,9,5,E01004519,-1,0,0,1,-1
2022061158673,2022,061158673,1,1,1,1,34,6,3,0,0,0,0,0,9,1,E01005918,3,1,0,1,-1
2022131238489,2022,131238489,2,1,2,1,25,5,3,0,0,1,0,0,9,3,E01010835,3,1,0,1,-1
2022201256136,2022,201256136,2,1,1,1,55,8,3,0,0,0,0,0,9,10,E01029657,3,1,0,1,-1
2022302201900,2022,302201900,1,1,1,2,33,6,3,0,0,0,0,0,9,3,E01033392,-1,0,0.02018,0.97982,-1
2022411243435,2022,411243435,1,1,1,2,37,7,3,0,0,0,0,0,9,10,E01023290,3,1,0,1,-1
2022421208886,2022,421208886,1,4,2,1,33,6,2,0,0,1,0,0,9,2,E01021370,7,1,1,0,-1
2022552200545,2022,552200545,1,2,2,1,7,2,3,0,0,1,0,0,9,-1,-1,-1,0,0.04494,0.95506,-1
2022010381383,2022,010381383,2,2,2,2,56,9,3,0,0,2,0,0,9,5,E01000417,-1,0,0,1,-1
2022131166990,2022,131166990,1,1,1,2,19,4,3,0,0,0,0,0,9,4,E01010856,3,1,0,1,-1
2022141135265,2022,141135265,1,1,2,2,13,3,2,0,0,2,0,0,9,-1,-1,7,1,1,0,-1
2022221176328,2022,221176328,2,2,1,1,59,9,3,0,0,0,0,0,9,3,E01032449,3,1,0,1,-1
2022552200132,2022,552200132,1,1,2,2,45,7,3,0,0,1,0,0,9,7,E01020437,-1,0,0.04175,0.95825,-1
2022430542794,2022,430542794,1,1,1,1,22,5,3,0,0,0,0,0,3,-1,-1,-1,0,0.12223,0.87777,-1
2022520300418,2022,520300418,1,1,1,1,32,6,3,0,0,0,0,0,4,3,E01029112,-1,0,0.12488,0.87512,-1
2022991158108,2022,991158108,2,1,1,1,62,9,2,0,0,0,0,0,5,2,-1,6,1,1,0,-1
2022041180486,2022,041180486,2,3,1,1,23,5,3,0,0,0,0,0,9,10,E01024963,3,1,0,1,-1
2022170S21312,2022,170S21312,1,1,1,1,22,5,3,0,0,0,0,0,9,1,E01033471,-1,0,0.10205,0.89795,-1
202260B184684,2022,60B184684,1,1,3,1,12,3,3,5,2,0,0,0,0,-1,-1,-1,0,0.10566,0.89434,-1
2022351251263,2022,351251263,2,1,1,2,29,6,3,0,0,0,0,0,1,8,E01018286,3,1,0,1,-1
2022221257708,2022,221257708,1,1,1,2,87,11,3,0,0,0,0,0,9,6,E01032401,3,1,0,1,-1
2022320695202,2022,320695202,1,1,1,2,39,7,3,0,0,0,0,0,9,3,E01026123,-1,0,0.12292,0.87708,-1
2022371210761,2022,371210761,1,1,1,2,40,7,3,0,0,0,0,0,9,4,E01033123,3,1,0,1,-1
2022622200732,2022,622200732,1,1,1,2,23,5,3,0,0,0,0,0,9,7,W01001893,-1,0,0.02064,0.97936,-1
2022311251961,2022,311251961,1,3,2,1,13,3,3,0,0,0,4,0,11,-1,-1,3,1,0,1,-1
2022461231382,2022,461231382,1,1,3,2,35,6,3,10,9,0,0,0,0,3,E01024599,3,1,0,1,-1
2022440443341,2022,440443341,2,1,1,1,16,4,3,0,0,0,0,0,2,3,E01017357,-1,0,0.13796,0.86204,-1
2022122200168,2022,122200168,2,1,1,1,33,6,3,0,0,0,0,0,5,8,E01011297,-1,0,0.17111,0.82889,-1
2022010370356,2022,010370356,1,1,1,1,29,6,3,0,0,0,0,0,9,3,E01002306,-1,0,0,1,-1
2022311179764,2022,311179764,1,1,2,1,8,2,3,0,0,2,0,0,9,9,E01033393,3,1,0,1,-1
2022010402034,2022,010402034,1,1,1,1,50,8,3,0,0,0,0,0,1,2,E01003924,-1,0,0,1,-1
2022522203991,2022,522203991,1,1,1,1,28,6,3,0,0,0,0,0,1,5,E01014537,-1,0,0.06465,0.93535,-1
2022501234944,2022,501234944,2,1,1,1,34,6,3,0,0,0,0,0,3,5,E01018960,3,1,0,1,-1
2022461137298,2022,461137298,2,1,1,1,47,8,2,0,0,0,0,0,5,7,E01024073,7,1,1,0,-1
2022430357359,2022,430357359,1,1,1,1,30,6,3,0,0,0,0,0,9,4,E01004027,-1,0,0.04772,0.95228,-1
2022141250866,2022,141250866,2,2,1,1,37,7,3,0,0,0,0,0,19,2,E01011859,3,1,0,1,-1
2022221207457,2022,221207457,1,1,1,1,57,9,3,0,0,0,0,0,9,9,E01032335,3,1,0,1,-1
2022421264459,2022,421264459,2,1,2,2,36,7,3,0,0,2,0,0,9,9,E01016002,3,1,0,1,-1
2022451131370,2022,451131370,1,1,1,1,88,11,3,0,0,0,0,0,9,7,E01030530,3,1,0,1,-1
2022610003222,2022,610003222,2,1,1,1,40,7,3,0,0,1,0,0,9,1,W01001428,-1,0,0.08442,0.91558,-1
2022131221182,2022,131221182,2,1,1,1,45,7,1,0,0,0,0,0,5,2,E01011259,1,1,0,0,-1
2022010392676,2022,010392676,1,2,2,2,67,10,3,0,0,1,0,0,9,6,E01001159,-1,0,0,1,-1
2022111164082,2022,111164082,2,1,1,2,28,6,3,0,0,0,0,0,9,2,E01012357,3,1,0,1,-1
2022131204307,2022,131204307,1,3,2,2,4,1,3,0,0,2,0,0,9,1,E01011337,3,1,0,1,-1
2022201200161,2022,201200161,1,2,2,1,26,6,3,0,0,1,0,0,9,2,E01010065,3,1,0,1,-1
2022010380065,2022,010380065,1,1,2,1,23,5,3,0,0,1,0,0,9,4,E01000580,-1,0,0,1,-1
2022451241478,2022,451241478,1,1,1,1,24,5,3,0,0,0,0,0,9,7,E01030629,3,1,0,1,-1
2022010384122,2022,010384122,1,1,1,1,37,7,3,0,0,0,0,0,9,2,E01001447,-1,0,0,1,-1
2022311133175,2022,311133175,1,1,1,1,49,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022371151756,2022,371151756,1,1,1,1,44,7,3,0,0,0,0,0,20,1,E01010814,3,1,0,1,-1
2022311239689,2022,311239689,2,1,1,1,14,3,3,0,0,0,0,0,-1,-1,-1,3,1,0,1,-1
2022010407734,2022,010407734,1,1,3,1,17,4,3,10,9,0,0,0,0,-1,-1,-1,0,0,1,-1
2022010416520,2022,010416520,1,1,3,1,29,6,3,9,7,0,0,0,0,1,E01000106,-1,0,0,1,-1
2022010368604,2022,010368604,2,1,1,1,41,7,3,0,0,0,0,0,1,3,E01004262,-1,0,0,1,-1
2022010392663,2022,010392663,1,1,1,1,28,6,3,0,0,0,0,0,1,8,E01000873,-1,0,0,1,-1
2022320556888,2022,320556888,2,1,1,1,30,6,3,0,0,0,0,0,1,8,E01026136,-1,0,0.13796,0.86204,-1
2022010394274,2022,010394274,1,1,3,2,7,2,3,5,1,0,0,0,0,3,E01003549,-1,0,0,1,-1
2022351219657,2022,351219657,2,1,1,1,31,6,3,0,0,0,0,0,3,8,E01015589,3,1,0,1,-1
2022131243403,2022,131243403,1,1,1,1,29,6,3,0,0,0,0,0,9,3,E01011261,3,1,0,1,-1
2022543549422,2022,543549422,2,1,1,2,65,9,3,0,0,0,0,0,9,8,E01031960,-1,0,0.023,0.977,-1
2022552200429,2022,552200429,1,4,1,1,30,6,3,0,0,0,0,0,9,4,E01015327,-1,0,0.03439,0.96561,-1
2022991197895,2022,991197895,2,1,1,1,54,8,3,0,0,0,0,0,19,10,-1,3,1,0,1,-1
2022101197086,2022,101197086,1,1,3,1,16,4,3,1,1,0,0,0,0,1,E01008829,3,1,0,1,-1
2022010363040,2022,010363040,2,1,1,2,26,6,2,0,0,0,0,0,1,2,E01003304,-1,0,1,0,-1
2022010363404,2022,010363404,1,1,1,-1,43,7,3,0,0,0,0,0,9,6,E01003232,-1,0,0,1,-1
2022201214132,2022,201214132,1,1,1,1,46,8,3,0,0,0,0,0,9,2,E01009746,3,1,0,1,-1
2022430298818,2022,430298818,2,2,1,2,58,9,3,0,0,0,0,0,9,8,E01016758,-1,0,0.06744,0.93256,-1
2022451129668,2022,451129668,2,1,1,1,19,4,3,0,0,0,0,0,9,10,E01030883,3,1,0,1,-1
2022451258531,2022,451258531,1,1,1,2,60,9,3,0,0,0,0,0,9,9,E01030696,3,1,0,1,-1
2022010378796,2022,010378796,1,1,3,2,67,10,3,6,9,0,0,0,0,-1,-1,-1,0,0,1,-1
2022501227202,2022,501227202,1,1,3,1,15,3,2,6,8,0,0,0,0,4,E01020217,7,1,1,0,-1
2022451258827,2022,451258827,1,1,1,1,21,5,3,0,0,0,0,0,3,9,E01016575,3,1,0,1,-1
2022541290722,2022,541290722,2,1,1,2,62,9,3,0,0,0,0,0,9,8,E01031954,-1,0,0.00641,0.99359,-1
2022430185023,2022,430185023,1,1,1,1,33,6,2,0,0,0,0,0,9,7,E01017694,-1,0,1,0,-1
2022501213348,2022,501213348,1,2,1,1,17,4,3,0,0,0,0,0,9,4,E01020321,3,1,0,1,-1
2022501225563,2022,501225563,2,3,2,2,10,2,3,0,0,1,0,0,9,4,E01015069,3,1,0,1,-1
2022010381300,2022,010381300,1,1,3,1,41,7,3,5,1,0,0,0,0,2,E01001824,-1,0,0,1,-1
2022201229584,2022,201229584,1,1,3,1,16,4,3,5,1,0,0,0,0,6,E01009462,3,1,0,1,-1
2022052300243,2022,052300243,1,1,1,1,28,6,3,0,0,0,0,0,1,1,E01006572,-1,0,0.16115,0.83885,-1
2022122201162,2022,122201162,2,1,1,2,51,8,3,0,0,0,0,0,1,6,E01013398,-1,0,0.08313,0.91687,-1
2022371138246,2022,371138246,1,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022311248096,2022,311248096,1,2,1,1,42,7,3,0,0,0,0,0,9,4,E01033404,3,1,0,1,-1
2022401172126,2022,401172126,2,1,1,1,25,5,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022440275650,2022,440275650,2,1,1,1,44,7,2,0,0,0,0,0,1,3,E01017195,-1,0,1,0,-1
2022471187652,2022,471187652,2,1,1,1,60,9,3,0,0,0,0,0,1,9,E01031751,3,1,0,1,-1
2022052202774,2022,052202774,1,1,1,2,61,9,3,0,0,0,0,0,9,1,E01007296,-1,0,0.06431,0.93569,-1
2022161280715,2022,161280715,1,1,2,2,70,10,3,0,0,0,-1,0,11,-1,-1,3,1,0,1,-1
2022501148370,2022,501148370,1,2,2,1,32,6,3,0,0,0,0,0,19,3,E01029117,3,1,0,1,-1
2022201260990,2022,201260990,1,2,2,2,17,4,2,0,0,2,0,0,9,3,E01009995,7,1,1,0,-1
202260B180511,2022,60B180511,1,1,1,1,50,8,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2022622200770,2022,622200770,3,5,2,1,60,9,2,0,0,2,0,0,9,3,W01001764,-1,0,1,0,-1
2022991218513,2022,991218513,2,1,1,1,43,7,3,0,0,0,0,0,1,5,-1,3,1,0,1,-1
2022471222173,2022,471222173,2,1,1,1,52,8,3,0,0,0,0,0,9,9,E01016999,3,1,0,1,-1
2022622200088,2022,622200088,1,4,2,1,27,6,2,0,0,1,0,0,9,5,W01001102,-1,0,1,0,-1
202234NNC2272,2022,34NNC2272,2,1,1,1,14,3,3,0,0,0,0,0,1,-1,-1,-1,0,0.10303,0.89697,-1
2022010380787,2022,010380787,2,1,1,1,35,6,3,0,0,0,0,0,9,2,E01000075,-1,0,0,1,-1
2022501140729,2022,501140729,1,1,1,2,31,6,2,0,0,0,0,0,9,5,E01018947,7,1,1,0,-1
2022552200981,2022,552200981,1,1,2,2,73,10,3,0,0,2,0,0,9,6,E01015410,-1,0,0.08491,0.91509,-1
2022031193913,2022,031193913,1,1,3,2,71,10,3,1,1,0,0,0,0,5,E01019144,3,1,0,1,-1
2022061134667,2022,061134667,2,1,1,1,60,9,3,0,0,0,0,0,9,1,E01033669,3,1,0,1,-1
2022201247438,2022,201247438,1,1,1,1,58,9,2,0,0,0,0,0,9,2,E01010372,7,1,1,0,-1
2022221248309,2022,221248309,1,1,1,2,22,5,3,0,0,0,0,0,9,7,E01014204,3,1,0,1,-1
2022320719985,2022,320719985,1,2,1,1,78,11,3,0,0,0,0,0,9,10,E01026395,-1,0,0.08085,0.91915,-1
2022351196112,2022,351196112,1,1,1,1,62,9,1,0,0,0,0,0,9,10,E01018237,1,1,0,0,-1
2022421262848,2022,421262848,1,1,1,1,-1,-1,3,0,0,0,0,0,97,-1,-1,3,1,0,1,-1
2022010388239,2022,010388239,2,1,1,1,24,5,3,0,0,0,0,0,3,9,E01004082,-1,0,0,1,-1
